id,descFeedback,rate,product_id,user_id
3443,Not bad.,2,3420,25
3444,Will buy again!,4,1842,25
3445,Not bad.,1,5604,25
3446,Could be better.,5,993,25
3447,Very good quality.,3,3205,25
3448,Not bad.,4,2960,25
3449,Could be better.,4,570,25
3450,Will buy again!,1,1831,25
3451,Could be better.,4,6382,25
3452,Very good quality.,1,4033,25
3453,Excellent product!,4,6666,25
3454,Not bad.,1,4380,25
3455,Excellent product!,5,5181,25
3456,Very good quality.,5,2428,25
3457,Not bad.,3,491,25
3458,Very good quality.,1,1888,25
3459,Very good quality.,2,6647,25
3460,Not bad.,4,1072,25
3461,Did not like it.,5,5887,25
3462,Will buy again!,5,6684,25
3463,Excellent product!,1,2293,25
3464,Did not like it.,4,1367,25
3465,Very good quality.,5,3106,25
3466,Will buy again!,3,6219,25
3467,Did not like it.,1,1021,25
3468,Could be better.,4,5767,25
3469,Excellent product!,5,2751,25
3470,Will buy again!,2,1108,25
3471,Very good quality.,5,165,25
3472,Could be better.,5,4021,25
3473,Will buy again!,1,974,25
3474,Will buy again!,2,6889,25
3475,Very good quality.,1,4540,25
3476,Could be better.,5,3150,25
3477,Could be better.,5,4011,25
3478,Will buy again!,5,5207,25
3479,Will buy again!,5,4475,25
3480,Will buy again!,1,1701,25
3481,Excellent product!,4,5524,25
3482,Not bad.,1,1708,25
3483,Could be better.,3,6301,25
3484,Excellent product!,2,5095,25
3485,Will buy again!,4,3553,25
3486,Will buy again!,1,5796,25
3487,Not bad.,1,110,25
3488,Did not like it.,1,4979,25
3489,Will buy again!,2,5645,25
3490,Will buy again!,3,4816,25
3491,Very good quality.,1,266,25
3492,Will buy again!,1,5092,25
3493,Not bad.,4,1709,25
3494,Will buy again!,5,5199,25
3495,Will buy again!,3,2539,25
3496,Not bad.,1,6974,25
3497,Not bad.,1,3168,25
3498,Excellent product!,4,4459,25
3499,Very good quality.,2,6306,25
3500,Very good quality.,2,5805,25
3501,Excellent product!,2,4038,25
3502,Excellent product!,2,5189,25
3503,Could be better.,3,2230,25
3504,Very good quality.,1,3753,25
3505,Very good quality.,1,3277,25
3506,Could be better.,4,117,25
3507,Excellent product!,5,1057,25
3508,Not bad.,3,4046,25
3509,Could be better.,1,2987,25
3510,Did not like it.,5,6032,25
3511,Excellent product!,2,420,25
3512,Will buy again!,2,1685,25
3513,Could be better.,5,1963,25
3514,Will buy again!,1,440,25
3515,Excellent product!,5,3049,25
3516,Could be better.,4,1719,25
3517,Could be better.,1,5695,25
3518,Excellent product!,5,5057,25
3519,Could be better.,3,544,25
3520,Could be better.,4,459,25
3521,Very good quality.,5,3548,25
3522,Not bad.,2,6557,25
3523,Could be better.,1,2521,25
3524,Will buy again!,5,4430,25
3525,Will buy again!,5,2995,25
3526,Very good quality.,4,6658,25
3527,Could be better.,5,5781,25
3528,Will buy again!,5,5937,25
3529,Could be better.,1,4639,25
3530,Not bad.,1,1336,25
3531,Will buy again!,3,2517,25
3532,Could be better.,3,3289,25
3533,Will buy again!,1,5333,25
3534,Very good quality.,4,2717,25
3535,Could be better.,1,339,25
3536,Excellent product!,4,2247,25
3537,Very good quality.,2,5444,25
3538,Will buy again!,4,1724,25
3539,Not bad.,3,6752,25
3540,Not bad.,4,6313,25
3541,Not bad.,5,2722,25
3542,Excellent product!,3,2787,25
3543,Will buy again!,3,3006,25
3544,Could be better.,2,5283,25
3545,Could be better.,4,3097,25
3546,Will buy again!,4,6916,25
3547,Will buy again!,4,4351,25
3548,Did not like it.,2,5254,25
3549,Will buy again!,1,6535,25
3550,Did not like it.,3,722,25
3551,Did not like it.,4,885,25
3552,Did not like it.,2,2160,25
3553,Will buy again!,1,4153,25
3554,Very good quality.,1,2612,25
3555,Not bad.,3,6294,25
3556,Will buy again!,1,5515,25
3557,Will buy again!,2,6952,25
3558,Did not like it.,5,5984,25
3559,Not bad.,4,6558,25
3560,Did not like it.,2,3734,25
3561,Did not like it.,4,6519,25
3562,Very good quality.,3,4293,25
3563,Excellent product!,1,2241,25
3564,Very good quality.,4,1279,25
3565,Did not like it.,2,1317,25
3566,Not bad.,5,6461,25
3567,Could be better.,2,2278,25
3568,Will buy again!,5,1917,25
3569,Did not like it.,5,2086,25
3570,Did not like it.,3,2670,25
3571,Did not like it.,5,6648,25
3572,Excellent product!,1,1743,25
3573,Will buy again!,2,6373,25
3574,Not bad.,3,2385,25
3575,Excellent product!,3,5994,25
3576,Could be better.,1,5191,25
3577,Did not like it.,5,2930,25
3578,Could be better.,5,582,25
3579,Not bad.,3,4101,25
3580,Not bad.,4,2572,26
3581,Could be better.,2,194,26
3582,Not bad.,5,3605,26
3583,Will buy again!,4,1653,26
3584,Did not like it.,1,1626,26
3585,Excellent product!,3,4456,26
3586,Will buy again!,4,1289,26
3587,Very good quality.,5,5485,26
3588,Did not like it.,5,3125,26
3589,Excellent product!,1,1257,26
3590,Could be better.,1,929,26
3591,Excellent product!,4,5269,26
3592,Very good quality.,2,2251,26
3593,Very good quality.,3,4784,26
3594,Did not like it.,2,5656,26
3595,Not bad.,1,4786,26
3596,Could be better.,5,5305,26
3597,Very good quality.,1,5605,26
3598,Excellent product!,4,1591,26
3599,Will buy again!,4,4626,26
3600,Could be better.,3,4864,26
3601,Will buy again!,3,6558,26
3602,Very good quality.,3,1775,26
3603,Will buy again!,2,4862,26
3604,Not bad.,4,5954,26
3605,Very good quality.,4,670,26
3606,Did not like it.,1,6262,26
3607,Did not like it.,5,2602,26
3608,Not bad.,2,6492,26
3609,Did not like it.,3,2632,26
3610,Could be better.,3,2412,26
3611,Excellent product!,5,1344,26
3612,Very good quality.,3,2182,26
3613,Will buy again!,1,1947,26
3614,Did not like it.,5,1219,26
3615,Very good quality.,5,2964,26
3616,Did not like it.,4,3466,26
3617,Will buy again!,5,1143,26
3618,Very good quality.,5,205,26
3619,Will buy again!,1,6831,26
3620,Excellent product!,3,6766,26
3621,Not bad.,5,3221,26
3622,Will buy again!,4,1098,26
3623,Very good quality.,4,2362,26
3624,Did not like it.,5,5139,26
3625,Not bad.,3,1433,26
3626,Will buy again!,2,3040,26
3627,Could be better.,4,4050,26
3628,Not bad.,2,1573,26
3629,Very good quality.,1,1103,26
3630,Could be better.,4,6783,26
3631,Not bad.,2,3632,26
3632,Very good quality.,5,4732,26
3633,Will buy again!,5,6986,26
3634,Very good quality.,4,3344,26
3635,Not bad.,4,2278,26
3636,Could be better.,2,3721,26
3637,Very good quality.,5,1349,26
3638,Will buy again!,1,2729,26
3639,Very good quality.,1,6698,26
3640,Not bad.,4,6659,26
3641,Will buy again!,3,6043,26
3642,Excellent product!,4,2974,26
3643,Excellent product!,3,6803,26
3644,Could be better.,3,3201,26
3645,Could be better.,4,3404,26
3646,Not bad.,5,727,26
3647,Very good quality.,5,2920,26
3648,Did not like it.,2,1703,26
3649,Excellent product!,3,1081,26
3650,Very good quality.,1,2325,26
3651,Did not like it.,1,177,26
3652,Very good quality.,4,5595,26
3653,Excellent product!,3,4757,26
3654,Will buy again!,2,1917,26
3655,Not bad.,3,509,26
3656,Excellent product!,3,6,26
3657,Very good quality.,1,4184,26
3658,Did not like it.,4,3723,26
3659,Will buy again!,3,1048,26
3660,Did not like it.,3,5062,26
3661,Did not like it.,5,6520,26
3662,Not bad.,1,691,26
3663,Will buy again!,1,6744,26
3664,Did not like it.,2,3663,26
3665,Will buy again!,4,1669,26
3666,Not bad.,1,2597,26
3667,Excellent product!,5,4034,26
3668,Could be better.,1,5349,26
3669,Could be better.,2,5622,26
3670,Could be better.,1,6965,26
3671,Excellent product!,2,5576,26
3672,Very good quality.,2,3209,26
3673,Could be better.,1,3442,26
3674,Not bad.,1,2115,26
3675,Will buy again!,4,6770,26
3676,Very good quality.,1,1813,26
3677,Not bad.,2,1324,26
3678,Could be better.,2,1920,26
3679,Excellent product!,5,4616,26
3680,Excellent product!,2,2568,26
3681,Not bad.,4,1002,26
3682,Excellent product!,2,6118,26
3683,Very good quality.,3,4503,26
3684,Very good quality.,2,471,26
3685,Excellent product!,4,429,26
3686,Not bad.,2,4702,26
3687,Very good quality.,4,1107,26
3688,Very good quality.,5,891,26
3689,Did not like it.,5,6634,26
3690,Did not like it.,4,2235,26
3691,Excellent product!,1,3406,26
3692,Very good quality.,2,1286,26
3693,Not bad.,5,3348,26
3694,Did not like it.,3,139,26
3695,Excellent product!,3,1265,26
3696,Will buy again!,1,4229,26
3697,Will buy again!,1,545,26
3698,Did not like it.,5,4291,26
3699,Very good quality.,1,4233,26
3700,Very good quality.,3,145,26
3701,Very good quality.,1,2249,26
3702,Very good quality.,3,2052,26
3703,Very good quality.,3,3653,26
3704,Could be better.,1,1456,26
3705,Could be better.,1,1522,26
3706,Will buy again!,1,6700,26
3707,Excellent product!,4,5498,26
3708,Very good quality.,3,3504,26
3709,Will buy again!,5,5072,26
3710,Excellent product!,3,666,26
3711,Very good quality.,2,2542,26
3712,Did not like it.,1,751,26
3713,Did not like it.,3,2255,26
3714,Not bad.,3,6393,26
3715,Excellent product!,1,5073,26
3716,Did not like it.,4,6380,26
3717,Did not like it.,3,3674,26
3718,Not bad.,5,1204,26
3719,Will buy again!,2,4823,26
3720,Could be better.,1,1132,26
3721,Not bad.,5,216,26
3722,Very good quality.,3,6263,26
3723,Will buy again!,3,4506,26
3724,Excellent product!,4,5699,26
3725,Did not like it.,1,5486,26
3726,Excellent product!,5,5858,27
3727,Excellent product!,4,6570,27
3728,Could be better.,2,4531,27
3729,Very good quality.,3,2395,27
3730,Will buy again!,1,5893,27
3731,Could be better.,1,5483,27
3732,Will buy again!,1,3215,27
3733,Will buy again!,2,2641,27
3734,Excellent product!,2,3899,27
3735,Very good quality.,5,3273,27
3736,Could be better.,3,3287,27
3737,Could be better.,4,190,27
3738,Could be better.,2,5757,27
3739,Excellent product!,2,4921,27
3740,Very good quality.,1,5322,27
3741,Did not like it.,5,6257,27
3742,Very good quality.,4,2713,27
3743,Not bad.,2,1541,27
3744,Excellent product!,1,1892,27
3745,Did not like it.,1,2735,27
3746,Could be better.,2,891,27
3747,Excellent product!,2,6895,27
3748,Very good quality.,2,3605,27
3749,Could be better.,5,1594,27
3750,Not bad.,1,3398,27
3751,Not bad.,3,6550,27
3752,Excellent product!,2,6026,27
3753,Will buy again!,4,4329,27
3754,Very good quality.,3,5425,27
3755,Excellent product!,2,3250,27
3756,Excellent product!,3,2312,27
3757,Will buy again!,1,1818,27
3758,Will buy again!,1,1152,27
3759,Could be better.,3,2393,27
3760,Will buy again!,3,4652,27
3761,Will buy again!,4,2317,27
3762,Did not like it.,2,1045,27
3763,Will buy again!,1,6500,27
3764,Will buy again!,1,6001,27
3765,Not bad.,3,3272,27
3766,Not bad.,3,448,27
3767,Very good quality.,2,1714,27
3768,Could be better.,2,5266,27
3769,Excellent product!,1,5397,27
3770,Very good quality.,4,4408,27
3771,Very good quality.,2,4155,27
3772,Not bad.,5,759,27
3773,Did not like it.,4,6697,27
3774,Did not like it.,2,6059,27
3775,Excellent product!,3,3045,27
3776,Not bad.,3,5954,27
3777,Could be better.,5,6930,27
3778,Could be better.,1,5105,27
3779,Very good quality.,3,6372,27
3780,Will buy again!,1,6150,27
3781,Not bad.,3,6350,27
3782,Not bad.,2,2582,27
3783,Very good quality.,3,6376,27
3784,Did not like it.,4,1489,27
3785,Very good quality.,1,5125,27
3786,Very good quality.,5,2154,27
3787,Could be better.,3,4843,27
3788,Not bad.,3,5102,27
3789,Very good quality.,2,5447,27
3790,Not bad.,3,1049,27
3791,Could be better.,1,2721,27
3792,Excellent product!,1,1857,27
3793,Did not like it.,3,4474,27
3794,Could be better.,5,3989,27
3795,Excellent product!,2,3731,27
3796,Very good quality.,1,3611,27
3797,Not bad.,2,2091,27
3798,Will buy again!,5,3217,27
3799,Will buy again!,4,1255,27
3800,Not bad.,2,2939,27
3801,Very good quality.,1,231,27
3802,Excellent product!,4,1064,27
3803,Could be better.,1,1544,27
3804,Excellent product!,5,3577,27
3805,Did not like it.,1,4536,27
3806,Very good quality.,1,909,27
3807,Excellent product!,5,5484,27
3808,Will buy again!,4,814,27
3809,Did not like it.,2,4912,27
3810,Did not like it.,5,6868,27
3811,Did not like it.,5,2603,27
3812,Did not like it.,1,2189,27
3813,Not bad.,5,6236,27
3814,Excellent product!,3,2389,27
3815,Could be better.,4,6498,27
3816,Could be better.,5,3338,27
3817,Not bad.,3,1458,27
3818,Could be better.,4,281,27
3819,Did not like it.,5,3481,27
3820,Could be better.,5,2229,27
3821,Not bad.,2,3770,27
3822,Excellent product!,2,4046,27
3823,Will buy again!,4,1740,27
3824,Will buy again!,5,5955,27
3825,Excellent product!,2,2977,27
3826,Excellent product!,4,5650,27
3827,Excellent product!,4,3185,27
3828,Very good quality.,4,3638,27
3829,Very good quality.,3,4173,27
3830,Could be better.,4,4214,27
3831,Did not like it.,4,2487,27
3832,Will buy again!,5,4183,27
3833,Will buy again!,4,1683,27
3834,Will buy again!,4,5771,27
3835,Excellent product!,5,1746,27
3836,Excellent product!,2,6608,27
3837,Did not like it.,4,1455,27
3838,Excellent product!,5,2545,27
3839,Very good quality.,2,46,27
3840,Could be better.,5,3062,27
3841,Could be better.,2,4053,27
3842,Not bad.,4,2748,27
3843,Did not like it.,3,6624,27
3844,Did not like it.,1,5472,27
3845,Not bad.,4,627,27
3846,Will buy again!,4,3753,27
3847,Not bad.,3,1442,27
3848,Very good quality.,5,2539,27
3849,Could be better.,2,2316,27
3850,Very good quality.,5,1856,27
3851,Did not like it.,2,803,27
3852,Very good quality.,2,2589,27
3853,Could be better.,2,3003,27
3854,Could be better.,5,1228,27
3855,Excellent product!,4,1542,27
3856,Will buy again!,1,5471,27
3857,Could be better.,1,4901,27
3858,Not bad.,5,3365,27
3859,Did not like it.,1,6097,27
3860,Will buy again!,1,1126,27
3861,Excellent product!,5,5385,27
3862,Not bad.,5,2451,27
3863,Did not like it.,4,5253,27
3864,Very good quality.,3,4663,27
3865,Very good quality.,5,3728,27
3866,Not bad.,3,805,27
3867,Could be better.,2,2086,27
3868,Not bad.,2,4301,27
3869,Could be better.,4,494,27
3870,Very good quality.,1,6099,27
3871,Not bad.,5,5592,27
3872,Could be better.,3,6993,27
3873,Could be better.,1,6434,28
3874,Excellent product!,1,2144,28
3875,Very good quality.,2,6066,28
3876,Not bad.,3,5967,28
3877,Excellent product!,5,4485,28
3878,Could be better.,1,2715,28
3879,Will buy again!,3,3523,28
3880,Very good quality.,2,5346,28
3881,Very good quality.,3,5928,28
3882,Very good quality.,2,2236,28
3883,Did not like it.,4,324,28
3884,Will buy again!,3,1939,28
3885,Will buy again!,3,3091,28
3886,Very good quality.,5,6855,28
3887,Did not like it.,1,5212,28
3888,Will buy again!,1,5047,28
3889,Excellent product!,5,1680,28
3890,Very good quality.,3,5521,28
3891,Did not like it.,2,4673,28
3892,Did not like it.,1,2093,28
3893,Not bad.,4,6257,28
3894,Could be better.,4,2641,28
3895,Did not like it.,3,1302,28
3896,Excellent product!,1,1575,28
3897,Very good quality.,1,1810,28
3898,Not bad.,3,437,28
3899,Could be better.,5,4424,28
3900,Very good quality.,4,2323,28
3901,Not bad.,1,6288,28
3902,Not bad.,1,1863,28
3903,Did not like it.,3,5940,28
3904,Could be better.,3,3750,28
3905,Will buy again!,4,793,28
3906,Did not like it.,3,3526,28
3907,Very good quality.,5,3852,28
3908,Will buy again!,5,6738,28
3909,Could be better.,2,2285,28
3910,Not bad.,2,854,28
3911,Very good quality.,3,639,28
3912,Will buy again!,1,3094,28
3913,Not bad.,3,5571,28
3914,Did not like it.,3,5869,28
3915,Very good quality.,3,439,28
3916,Not bad.,1,6023,28
3917,Excellent product!,1,5078,28
3918,Could be better.,1,4874,28
3919,Very good quality.,3,4842,28
3920,Not bad.,5,4177,28
3921,Very good quality.,4,3466,28
3922,Could be better.,5,3250,28
3923,Did not like it.,5,2288,28
3924,Excellent product!,3,2142,28
3925,Excellent product!,3,6621,28
3926,Not bad.,4,3609,28
3927,Will buy again!,4,6723,28
3928,Could be better.,1,1591,28
3929,Not bad.,2,5903,28
3930,Will buy again!,5,2536,28
3931,Excellent product!,4,2910,28
3932,Excellent product!,2,1,28
3933,Excellent product!,1,4133,28
3934,Could be better.,1,514,28
3935,Could be better.,4,546,28
3936,Very good quality.,1,773,28
3937,Not bad.,2,1583,28
3938,Could be better.,1,336,28
3939,Will buy again!,4,2439,28
3940,Very good quality.,1,1147,28
3941,Will buy again!,3,377,28
3942,Did not like it.,5,6632,28
3943,Excellent product!,5,1645,28
3944,Excellent product!,2,2733,28
3945,Will buy again!,3,613,28
3946,Not bad.,3,4244,28
3947,Excellent product!,2,3676,28
3948,Did not like it.,2,356,28
3949,Did not like it.,5,5621,28
3950,Not bad.,4,2028,28
3951,Very good quality.,3,1388,28
3952,Excellent product!,2,6964,28
3953,Not bad.,2,1490,28
3954,Will buy again!,5,5694,28
3955,Could be better.,5,4855,28
3956,Not bad.,4,4817,28
3957,Very good quality.,1,1793,28
3958,Did not like it.,2,6033,28
3959,Excellent product!,5,5497,28
3960,Could be better.,2,762,28
3961,Will buy again!,1,6907,28
3962,Excellent product!,1,6605,28
3963,Very good quality.,3,4904,28
3964,Excellent product!,4,4216,28
3965,Could be better.,5,5025,28
3966,Did not like it.,5,201,28
3967,Excellent product!,1,3110,28
3968,Excellent product!,5,3330,28
3969,Not bad.,3,6787,28
3970,Excellent product!,5,6716,28
3971,Very good quality.,1,1389,28
3972,Will buy again!,4,4833,28
3973,Very good quality.,4,468,28
3974,Will buy again!,5,1563,28
3975,Not bad.,4,4750,28
3976,Not bad.,1,4190,28
3977,Excellent product!,5,4816,28
3978,Could be better.,4,6808,28
3979,Will buy again!,4,2014,28
3980,Very good quality.,1,2476,28
3981,Very good quality.,2,5022,28
3982,Will buy again!,5,3862,28
3983,Did not like it.,2,3600,28
3984,Could be better.,2,2155,28
3985,Very good quality.,3,4468,28
3986,Not bad.,1,4865,28
3987,Did not like it.,1,898,28
3988,Very good quality.,5,5743,28
3989,Could be better.,5,4605,28
3990,Could be better.,3,4365,28
3991,Very good quality.,4,1871,28
3992,Could be better.,2,5697,28
3993,Very good quality.,3,5088,28
3994,Very good quality.,5,35,28
3995,Could be better.,1,1885,28
3996,Not bad.,4,1955,28
3997,Very good quality.,4,161,28
3998,Very good quality.,3,6263,28
3999,Could be better.,1,4100,28
4000,Excellent product!,5,2605,28
4001,Will buy again!,3,1492,28
4002,Did not like it.,3,6505,28
4003,Not bad.,4,1065,28
4004,Did not like it.,5,6752,28
4005,Excellent product!,3,538,28
4006,Did not like it.,5,4301,28
4007,Not bad.,4,2865,28
4008,Will buy again!,3,2672,28
4009,Very good quality.,5,1967,28
4010,Will buy again!,3,2207,28
4011,Did not like it.,1,1574,28
4012,Did not like it.,1,808,28
4013,Could be better.,1,2247,28
4014,Will buy again!,2,2902,28
4015,Could be better.,1,5207,28
4016,Very good quality.,3,2716,28
4017,Not bad.,4,3902,28
4018,Excellent product!,2,970,28
4019,Did not like it.,3,5418,28
4020,Very good quality.,5,5032,28
4021,Will buy again!,5,5919,28
4022,Did not like it.,1,892,28
4023,Will buy again!,2,3841,28
4024,Will buy again!,1,4701,28
4025,Could be better.,1,3058,28
4026,Could be better.,3,828,28
4027,Excellent product!,4,4672,29
4028,Did not like it.,1,5356,29
4029,Could be better.,1,5495,29
4030,Not bad.,1,3240,29
4031,Could be better.,4,2392,29
4032,Excellent product!,5,6824,29
4033,Did not like it.,2,3718,29
4034,Did not like it.,4,1038,29
4035,Did not like it.,5,2079,29
4036,Could be better.,1,6081,29
4037,Did not like it.,1,1978,29
4038,Very good quality.,5,3354,29
4039,Very good quality.,4,2472,29
4040,Could be better.,4,6318,29
4041,Will buy again!,5,1726,29
4042,Will buy again!,2,4818,29
4043,Very good quality.,2,4836,29
4044,Excellent product!,1,5398,29
4045,Will buy again!,5,360,29
4046,Did not like it.,4,3102,29
4047,Very good quality.,2,6855,29
4048,Excellent product!,2,6338,29
4049,Will buy again!,3,966,29
4050,Did not like it.,5,209,29
4051,Not bad.,1,6269,29
4052,Will buy again!,1,5973,29
4053,Did not like it.,4,6603,29
4054,Did not like it.,3,2057,29
4055,Could be better.,3,148,29
4056,Not bad.,4,5803,29
4057,Very good quality.,1,1489,29
4058,Will buy again!,2,6507,29
4059,Could be better.,4,237,29
4060,Could be better.,5,5970,29
4061,Very good quality.,3,5791,29
4062,Did not like it.,2,182,29
4063,Will buy again!,4,4886,29
4064,Could be better.,1,6354,29
4065,Could be better.,2,5564,29
4066,Excellent product!,3,5913,29
4067,Not bad.,1,4643,29
4068,Did not like it.,3,6076,29
4069,Could be better.,4,1394,29
4070,Will buy again!,2,1461,29
4071,Not bad.,3,2629,29
4072,Very good quality.,1,3539,29
4073,Could be better.,2,3851,29
4074,Not bad.,2,2394,29
4075,Will buy again!,3,6342,29
4076,Very good quality.,4,6064,29
4077,Excellent product!,4,6885,29
4078,Not bad.,1,5088,29
4079,Not bad.,2,619,29
4080,Did not like it.,5,3888,29
4081,Will buy again!,1,2226,29
4082,Very good quality.,3,5304,29
4083,Did not like it.,5,6975,29
4084,Excellent product!,3,2545,29
4085,Did not like it.,3,4357,29
4086,Did not like it.,2,2632,29
4087,Will buy again!,4,575,29
4088,Will buy again!,4,1212,29
4089,Could be better.,2,682,29
4090,Very good quality.,1,6190,29
4091,Will buy again!,5,4006,29
4092,Not bad.,2,5393,29
4093,Will buy again!,2,2381,29
4094,Very good quality.,4,2793,29
4095,Excellent product!,2,3386,29
4096,Will buy again!,5,156,29
4097,Excellent product!,4,5240,29
4098,Will buy again!,3,2373,29
4099,Could be better.,1,265,29
4100,Very good quality.,1,4359,29
4101,Will buy again!,2,4923,29
4102,Could be better.,1,3724,29
4103,Could be better.,4,4800,29
4104,Could be better.,4,6485,29
4105,Not bad.,2,2289,29
4106,Will buy again!,3,3605,29
4107,Excellent product!,4,2200,29
4108,Did not like it.,3,2890,29
4109,Very good quality.,4,5051,29
4110,Very good quality.,2,6881,29
4111,Not bad.,1,6493,29
4112,Did not like it.,4,6540,29
4113,Very good quality.,4,6292,29
4114,Will buy again!,1,2931,29
4115,Very good quality.,3,2723,29
4116,Very good quality.,3,6137,29
4117,Excellent product!,1,5804,29
4118,Very good quality.,4,1771,29
4119,Excellent product!,2,4702,29
4120,Not bad.,1,6063,29
4121,Very good quality.,5,2245,29
4122,Excellent product!,2,146,29
4123,Will buy again!,5,742,29
4124,Will buy again!,1,4658,29
4125,Could be better.,1,3447,29
4126,Did not like it.,1,2971,29
4127,Very good quality.,1,3676,29
4128,Excellent product!,5,2232,29
4129,Excellent product!,4,3678,29
4130,Could be better.,3,6165,29
4131,Could be better.,4,5512,29
4132,Did not like it.,5,1793,29
4133,Very good quality.,4,4590,29
4134,Could be better.,3,1797,29
4135,Could be better.,2,4244,29
4136,Did not like it.,5,6962,29
4137,Excellent product!,3,582,29
4138,Very good quality.,5,2921,29
4139,Will buy again!,1,1368,29
4140,Excellent product!,5,1553,29
4141,Will buy again!,5,873,29
4142,Very good quality.,2,6160,29
4143,Not bad.,5,169,29
4144,Excellent product!,2,1454,29
4145,Very good quality.,2,3772,29
4146,Not bad.,2,6489,29
4147,Very good quality.,5,4109,29
4148,Could be better.,4,2818,29
